index,data,quantidade,LAG1,LAG2,day_of_week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,mes,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,trimestre,feriado
2738,2023-12-01,150,243.0,300.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2739,2023-12-02,1500,150.0,243.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2740,2023-12-04,960,1830.0,8850.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2744,2023-12-04,1830,8850.0,300.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2741,2023-12-04,2715,960.0,1830.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2743,2023-12-04,300,1500.0,150.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2742,2023-12-04,8850,300.0,1500.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2745,2023-12-05,381,2715.0,960.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2746,2023-12-05,1608,381.0,2715.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2747,2023-12-05,5841,1608.0,381.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2748,2023-12-05,435,5841.0,1608.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2749,2023-12-05,540,435.0,5841.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2752,2023-12-06,3102,690.0,285.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2751,2023-12-06,285,195.0,1710.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2750,2023-12-06,690,285.0,195.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2753,2023-12-06,1710,450.0,540.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2755,2023-12-06,450,540.0,435.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2754,2023-12-06,195,1710.0,450.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2756,2023-12-07,690,3102.0,690.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2757,2023-12-07,6396,690.0,3102.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2758,2023-12-07,129,6396.0,690.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2759,2023-12-07,870,129.0,6396.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2760,2023-12-08,660,870.0,129.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2761,2023-12-08,8829,660.0,870.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2762,2023-12-08,375,8829.0,660.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2763,2023-12-08,30,375.0,8829.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2765,2023-12-09,450,3000.0,450.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2766,2023-12-09,291,1401.0,450.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2769,2023-12-09,3000,450.0,1050.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2764,2023-12-09,1401,450.0,3000.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2770,2023-12-09,1050,2580.0,30.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2768,2023-12-09,2580,30.0,375.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2767,2023-12-09,450,1050.0,2580.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2771,2023-12-11,2691,291.0,1401.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2772,2023-12-11,192,2691.0,291.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2773,2023-12-11,150,192.0,2691.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2774,2023-12-11,939,150.0,192.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2775,2023-12-11,9105,939.0,150.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2776,2023-12-12,1470,9105.0,939.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2777,2023-12-12,570,1470.0,9105.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2779,2023-12-12,12,570.0,1470.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2780,2023-12-12,843,12.0,570.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2781,2023-12-13,939,18.0,450.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2782,2023-12-13,18,450.0,3750.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2783,2023-12-13,450,3750.0,843.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2784,2023-12-13,3750,843.0,12.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2785,2023-12-14,5556,939.0,18.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2786,2023-12-14,1356,5556.0,939.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2787,2023-12-14,3516,1356.0,5556.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2788,2023-12-14,570,3516.0,1356.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2791,2023-12-15,2196,10791.0,9.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2792,2023-12-15,645,570.0,3516.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2789,2023-12-15,9,645.0,570.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2790,2023-12-15,10791,9.0,645.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2793,2023-12-16,330,120.0,2196.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2794,2023-12-16,120,2196.0,10791.0,5,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2795,2023-12-18,2292,330.0,120.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2796,2023-12-18,300,2292.0,330.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2797,2023-12-18,1551,300.0,2292.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2798,2023-12-18,3090,1551.0,300.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2799,2023-12-18,600,3090.0,1551.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2800,2023-12-19,5712,600.0,3090.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2801,2023-12-19,2100,5712.0,600.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2802,2023-12-19,1272,2100.0,5712.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2804,2023-12-20,180,10677.0,60.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2806,2023-12-20,60,60.0,15.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2803,2023-12-20,10677,60.0,60.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2807,2023-12-20,15,1272.0,2100.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2805,2023-12-20,60,15.0,1272.0,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2808,2023-12-21,1500,180.0,10677.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2809,2023-12-21,405,1500.0,180.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2810,2023-12-21,258,405.0,1500.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2811,2023-12-21,138,258.0,405.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2812,2023-12-21,138,138.0,258.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2813,2023-12-21,3030,138.0,138.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2814,2023-12-21,7614,3030.0,138.0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2815,2023-12-26,18,7614.0,3030.0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2816,2023-12-29,30,18.0,7614.0,4,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2023Q4,0
2817,2024-01-03,3783,6000.0,3000.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2818,2024-01-03,6000,3000.0,30.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2819,2024-01-03,3000,30.0,18.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2820,2024-01-04,4380,3783.0,6000.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2821,2024-01-04,240,4380.0,3783.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2822,2024-01-05,105,240.0,4380.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2823,2024-01-05,2943,105.0,240.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2825,2024-01-06,60,2943.0,105.0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2826,2024-01-06,6,60.0,2943.0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2827,2024-01-08,5610,1500.0,3120.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2828,2024-01-08,1500,3120.0,60.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2829,2024-01-08,3120,60.0,150.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2830,2024-01-08,60,150.0,2094.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2831,2024-01-08,150,2094.0,1500.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2832,2024-01-08,2094,1500.0,6.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2833,2024-01-08,1500,6.0,60.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2834,2024-01-09,975,5610.0,1500.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2835,2024-01-09,1500,975.0,5610.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2836,2024-01-09,1401,1500.0,975.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2837,2024-01-09,12855,1401.0,1500.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2838,2024-01-09,3015,12855.0,1401.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2841,2024-01-10,810,300.0,1500.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2840,2024-01-10,1500,2466.0,1239.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2839,2024-01-10,300,1500.0,2466.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2842,2024-01-10,1239,7389.0,3015.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2844,2024-01-10,7389,3015.0,12855.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2843,2024-01-10,2466,1239.0,7389.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2845,2024-01-11,2064,810.0,300.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2846,2024-01-11,12609,2064.0,810.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2847,2024-01-11,270,12609.0,2064.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2848,2024-01-12,14037,270.0,12609.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2849,2024-01-12,11322,14037.0,270.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2850,2024-01-12,300,11322.0,14037.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2851,2024-01-12,300,300.0,11322.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2852,2024-01-12,120,300.0,300.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2853,2024-01-13,1530,120.0,300.0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2857,2024-01-15,3570,7638.0,2550.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2855,2024-01-15,7638,2550.0,450.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2856,2024-01-15,2550,450.0,150.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2860,2024-01-15,930,1530.0,120.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2858,2024-01-15,150,855.0,930.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2859,2024-01-15,855,930.0,1530.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2854,2024-01-15,450,150.0,855.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2861,2024-01-16,3435,3570.0,7638.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2862,2024-01-16,1800,3435.0,3570.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2863,2024-01-16,1029,1800.0,3435.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2864,2024-01-16,330,1029.0,1800.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2865,2024-01-17,630,3225.0,1050.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2867,2024-01-17,3225,1050.0,225.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2868,2024-01-17,1050,225.0,330.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2869,2024-01-17,225,330.0,1029.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2870,2024-01-18,3600,630.0,3225.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2871,2024-01-18,720,3600.0,630.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2872,2024-01-18,4506,720.0,3600.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2873,2024-01-18,3945,4506.0,720.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2874,2024-01-18,1500,3945.0,4506.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2877,2024-01-19,1335,900.0,1596.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2876,2024-01-19,1596,9765.0,114.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2875,2024-01-19,900,1596.0,9765.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2878,2024-01-19,114,390.0,1500.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2880,2024-01-19,390,1500.0,3945.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2879,2024-01-19,9765,114.0,390.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2881,2024-01-20,90,1335.0,900.0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2882,2024-01-20,3000,90.0,1335.0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2887,2024-01-22,1500,810.0,180.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2888,2024-01-22,1971,3000.0,90.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2883,2024-01-22,1401,1971.0,3000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2884,2024-01-22,3060,1401.0,1971.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2885,2024-01-22,180,3060.0,1401.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2886,2024-01-22,810,180.0,3060.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2891,2024-01-23,1320,453.0,1500.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2889,2024-01-23,870,1320.0,453.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2890,2024-01-23,453,1500.0,810.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2892,2024-01-24,3735,870.0,1320.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2893,2024-01-24,4296,3735.0,870.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2894,2024-01-24,1530,4296.0,3735.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2895,2024-01-25,90,1530.0,4296.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2896,2024-01-25,540,90.0,1530.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2897,2024-01-25,4200,540.0,90.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2898,2024-01-25,2010,4200.0,540.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2899,2024-01-25,16158,2010.0,4200.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2900,2024-01-25,4926,16158.0,2010.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2907,2024-01-26,210,5565.0,4926.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2904,2024-01-26,411,4857.0,2220.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2903,2024-01-26,4857,2220.0,1401.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2901,2024-01-26,2220,1401.0,300.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2902,2024-01-26,5565,4926.0,16158.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2906,2024-01-26,300,210.0,5565.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2905,2024-01-26,1401,300.0,210.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2908,2024-01-27,4320,411.0,4857.0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2910,2024-01-29,1365,2325.0,5415.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2911,2024-01-29,5415,4320.0,411.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2909,2024-01-29,2325,5415.0,4320.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2912,2024-01-29,900,1365.0,2325.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2913,2024-01-30,3000,4566.0,465.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2914,2024-01-30,4566,465.0,180.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2915,2024-01-30,465,180.0,1764.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2916,2024-01-30,180,1764.0,900.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2917,2024-01-30,1764,900.0,1365.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2918,2024-01-31,540,3000.0,4566.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2919,2024-01-31,450,540.0,3000.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2920,2024-01-31,180,450.0,540.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2921,2024-01-31,7380,180.0,450.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2922,2024-01-31,1320,7380.0,180.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2923,2024-02-01,180,1575.0,2151.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2927,2024-02-01,1575,2151.0,330.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2924,2024-02-01,3114,180.0,1575.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2926,2024-02-01,330,1320.0,7380.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2925,2024-02-01,2151,330.0,1320.0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2928,2024-02-02,90,3114.0,180.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2929,2024-02-02,3165,90.0,3114.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2930,2024-02-02,690,3165.0,90.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2931,2024-02-02,450,690.0,3165.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2932,2024-02-02,3015,450.0,690.0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
2933,2024-02-03,9996,3015.0,450.0,5,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2024Q1,0
